wav_filename,wav_filesize,transcript
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_14.wav,289272,with respect to the pace of the processes diffusion is rapid in gases and slow in the case of liquids
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_15.wav,173080,while osmosis in general is a very slow process
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_16.wav,514970,as far as energy is concerned diffusion does not involve any energy expenditure while osmosis requires energy to push the solvent molecules across the semipermeable membrane
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_17.wav,468994,lastly in terms of the distance travelled by the molecules it is observed that in diffusion gas liquid or solid molecules diffuse over long distances
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_18.wav,283420,on the other hand the molecules moving through osmosis are transported only up to a short distance
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_19.wav,231594,thus we have looked into the differences between the processes of diffusion and osmosis
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_2.wav,248312,in this module you will learn about the differences between diffusion and osmosis
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_3.wav,352802,what happens if you add a pinch of food colour into a beaker containing water the food colour spreads through water and imparts its colour to the water
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_4.wav,574320,now take a dialysis tubing seal it at one end fill it with water and add food colour to the water then seal the other end of the dialysis tube also and drop it into a beaker containing water
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_5.wav,163884,you will observe that the dialysis tubing bulges in size
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_6.wav,389582,so what do these two activities indicate both of them involve the movement of some molecules but what is the difference between the two phenomena
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_7.wav,579336,in the first case there is movement of solute molecules that is food colour from a region of higher concentration to a region of lower concentration this process is called diffusion
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_8.wav,883610,in the second case there is movement of solvent molecules that is water from a region of higher concentration to a region of lower concentration of solvent or from a region of lower concentration to a region of higher concentration of solute through a semipermeable membrane this process is called osmosis
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_9.wav,758222,now let us further see how both diffusion and osmosis vary from each other in terms of the media they occur in the role of the semipermeable membrane if any the pace of the process requirement of energy and the distance travelled by the molecules
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_10.wav,285928,towards the anterior end the first segment bears the mouth which opens into the buccal cavity up to the third segment
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_11.wav,270046,the buccal cavity is followed by a muscular pharynx which continues into a narrow oesophagus between the fifth and seventh segments
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_12.wav,246640,the gizzard located in the eighth and ninth segments helps grind soil particles and organic matter
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_13.wav,234102,this organic matter is mixed with soil and is digested in the stomach that lies between the ninth and fourteenth segments
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_14.wav,262522,the stomach also has calciferous glands which neutralise the humic acid present in the partially decomposed organic matter
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_15.wav,228250,the stomach continues into a long intestine which starts from the fifteenth segment and continues till the last segment
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_16.wav,227414,a pair of short conical projections of intestinal caecae is present on the twenty sixth segment
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_17.wav,409644,the intestine shows internal folds called typhlosole between the twenty sixth and the thirty fifth segments which also increases the surface area for better absorption of digested nutrients
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_18.wav,285092,finally in the last segment the alimentary canal opens to the exterior through a small aperture called the anus
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_19.wav,500760,as the ingested matter passes through the alimentary canal it is broken down into simpler absorbable molecules by digestive enzymes these molecules are then absorbed through intestinal membranes and are utilised by the earthworm
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_21.wav,168900,this system consists of blood vessels capillaries and hearts
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_22.wav,182274,small blood vessels supply blood to the gut nerve cord and body wall
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_23.wav,302646,earthworms also have blood glands between the fourth and sixth segments that produce blood cells and haemoglobin which are dissolved in the blood plasma
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_25.wav,249148,moreover the hearts which are important organs in the circulatory system help circulate blood in one direction
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_28.wav,221562,there are three types of nephridia namely septal integumentary and pharyngeal
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_29.wav,311842,the septal nephridia are present on either side of the intersegmental septa between the fifteenth segment and the last segment and open into the intestine
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_30.wav,289272,the integumentary nephridia are attached to the lining of the body wall from the third segment to the last segment and open on to the body surface
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_31.wav,261686,the pharyngeal nephridia occur as paired tufts on either side of the pharynx and oesophagus from the fourth to the sixth segments
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_32.wav,231594,all three types of nephridia have similar structures and regulate the volume and composition of body fluids
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_33.wav,448096,each nephridium has a funnel that collects excess coelomic fluid this funnel links to a tubular part of the nephridium from where waste is discharged through nephridiopores
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_36.wav,370356,at the anterior end in the third and fourth segments the nerve cord bifurcates encircles the pharynx and joins the cerebral ganglia to form a nerve ring
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_37.wav,304318,the cerebral ganglia along with other nerves in the ring integrate sensory input as well as control the muscular responses of the body
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_38.wav,390418,did you know that earthworms dont possess eyes however they have light and touch sensitive receptors to help them recognise light intensities and ground vibrations
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/earthworm_39.wav,380386,besides they also have specialised chemoreceptors or taste receptors which help them respond to any chemical stimuli and are situated at the anterior end
